"id","participant_id","timesent_utc","name","gender","handedness","time_gameplayed_utc","details","Is Valid Cue","Response Window","Correct Button","Response Time","Discrimination Cue Type"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:19:16-0700","Trace Only",,"1","870","1","3.115734040737152","TARGET"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:19:16-0700","Trace Only",,"1","870","1","4.581345021724701","TARGET"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:19:16-0700","Trace Only",,"1","870","1","5.2328150272369385","TARGET"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:19:16-0700","Trace Only",,"1","870","1","5.816299021244049","TARGET"
"53c09d16b6145e316d1b9b19","GREEN-09994","2014-07-11T19:27:32-0700",,"FEMALE","RIGHT","2014-07-09T11:19:16-0700","Trace Only",,"1","870","1","6.841881036758423","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace",,"0","800","0","7.24838399887085","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace",,"0","840","1","508.7680220603943","HCL"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace",,"1","840","1","N/A","LCL"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap Only",,"0","800","0","423.19297790527344","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap Only",,"0","840","0","330.7960033416748","LCL"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap Only",,"1","880","1","534.1709852218628","HCL"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","0.31829196214675903","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","1.5355600118637085","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","2.4180259704589844","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","3.7094929814338684","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","4.6169779896736145","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Tap & Trace (Trace)",,"1","880","1","5.347379982471466","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","0.2658500075340271","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","1.2664759755134583","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","2.3502269983291626","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","2.949887990951538","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","3.7328479886054993","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","4.361346006393433","TARGET"
"53c09e1ab6145ec86b1b9b1c","GREEN-09994","2014-07-11T19:31:53-0700",,"FEMALE","RIGHT","2014-07-11T19:31:12-0700","Trace Only",,"1","880","1","6.716961979866028","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","880","1","7.898751974105835","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","800","0","692.4629807472229","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","790","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","790","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","830","1","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","830","0","766.402006149292","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","820","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","820","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","820","0","609.919011592865","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","810","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","810","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","810","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","810","1","668.2040095329285","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","790","0","695.5100297927856","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","750","1","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","750","0","569.811999797821","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","670","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","670","0","494.4720268249512","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","510","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","510","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","550","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","550","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","550","0","758.8289976119995","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","590","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","630","1","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","710","0","603.2519936561584","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","700","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","700","1","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","740","1","594.819962978363","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","730","0","526.153028011322","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","720","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","720","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","720","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","720","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","720","0","655.6230187416077","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","700","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","700","1","651.2729525566101","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","660","0","658.3470106124878","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"0","580","1","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace",,"1","580","0","524.2719650268555","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","420","1","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","800","1","463.3690118789673","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","790","1","465.84105491638184","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","780","1","531.7929983139038","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","760","1","480.22300004959106","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","720","0","563.8319849967957","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","640","1","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","640","0","583.7169885635376","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","480","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","480","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","480","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","520","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","560","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","560","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","560","0","532.0589542388916","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","550","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","550","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","550","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","550","0","522.6110219955444","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","540","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","540","0","536.9189977645874","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","520","1","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","520","0","452.144980430603","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","480","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","520","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","520","0","519.9450254440308","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","510","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","510","1","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","550","1","511.7759704589844","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","540","1","444.66501474380493","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","530","0","494.6590065956116","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","510","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","510","1","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","510","0","462.4069929122925","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","470","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","470","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","470","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"1","470","0","N/A","TARGET"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","510","0","N/A","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap Only",,"0","510","0","N/A","HCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","0","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","0.876069962978363","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","2.5495479702949524","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","4.149676978588104","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","4.876244008541107","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","6.19904100894928","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","9.065450966358185","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","9.910125017166138","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","11.603395998477936","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","12.82685101032257","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","14.260766983032227","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","15.876137971878052","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","17.73183298110962","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","19.443485975265503","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","22.726200997829437","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","23.927627980709076","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","24.901638984680176","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","26.88408398628235","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","28.918743014335632","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","30.146385967731476","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","32.0776309967041","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","33.62858998775482","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","34.80978000164032","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","37.452853977680206","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","38.56963300704956","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","40.29482901096344","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","41.56157201528549","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","43.12706500291824","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","45.24652999639511","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","47.834702014923096","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","49.32881098985672","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","51.08561396598816","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","52.47797501087189","LCL"
"53dfffd4b6145e634a0923a2","GREEN-00022","2014-08-04T14:49:09-0700",,"FEMALE","LEFT","2014-08-04T14:45:13-0700","Tap & Trace (Trace)",,"0","510","0","54.17968899011612","LCL"
